Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
1/4/16,Dartmoor,16,28.1,0,6.4,10.3,SE,56,ESE,SE,19,31,75,46,1019.5,1016.6,,,18.3,26.6,No,0,No
1/5/16,Dartmoor,13,28.4,0,8.6,12.7,SSW,43,ESE,SSW,15,24,65,37,1018.1,1015.4,,,19.2,26.5,No,0,No
1/6/16,Dartmoor,16.7,25.9,0,7.4,11.6,ESE,52,SE,SE,22,33,78,50,1019.6,1019.4,,,18.6,23.5,No,0,No
1/8/16,Dartmoor,13.6,24.5,,6.8,12,SSW,41,SSE,SSW,13,22,61,44,1024.7,1022.6,,,16.4,22.6,,0,No
1/9/16,Dartmoor,10.6,26.9,0,6.8,11.8,SSW,33,SE,SSW,13,19,66,44,1022.4,1020.1,,,17.1,24.5,No,0,No
1/10/16,Dartmoor,11,32.8,0,7.6,8.8,SSW,30,ENE,NW,6,19,67,17,1016.8,1013.7,,,17.2,31.7,No,0,No
1/11/16,Dartmoor,14.1,30.3,0,7.4,6.4,SW,30,NW,S,9,2,41,75,1009.9,1011.5,,,24,19.4,No,1.2,Yes
1/12/16,Dartmoor,12.6,33.6,1.2,3.6,12.3,ESE,31,E,SSW,17,9,77,25,1014.4,1011.8,,,18.3,33.1,Yes,0,No
1/13/16,Dartmoor,16.8,39.2,0,9.4,5.8,NNW,54,NNE,WNW,11,28,30,17,1007.3,1005.5,,,30.4,37.8,No,1,No
1/14/16,Dartmoor,14.3,20.3,1,9,9.2,SW,52,SW,S,9,31,72,43,1021.1,1024.1,,,14.6,18.4,No,1.4,Yes
1/15/16,Dartmoor,10.5,22.5,1.4,6.4,10.5,SSE,44,S,SE,20,24,46,35,1032.5,1030.4,,,16.1,20.9,Yes,0,No
1/16/16,Dartmoor,5.4,27.5,0,5.8,12.8,SE,43,E,SE,11,22,59,32,1029.3,1024.1,,,16.4,26.9,No,0,No
1/17/16,Dartmoor,12.6,35.4,0,8,13.1,SSW,39,ENE,NNW,9,26,57,13,1020.8,1016.4,,,19.1,34.5,No,0,No
1/18/16,Dartmoor,10.5,30.2,0,9.6,12,SSW,41,SSE,SW,2,22,50,36,1015.7,1014.2,,,20,26.2,No,0,No
1/19/16,Dartmoor,8.1,37.9,0,7.4,7.8,NW,43,ENE,WNW,6,15,81,9,1013.3,1008.4,,,15.4,36.6,No,0,No
1/20/16,Dartmoor,15.5,31.6,0,9,13.3,ESE,37,SE,S,24,17,60,37,1009.4,1007.7,,,21.2,30.7,No,0,No
1/21/16,Dartmoor,15.9,30.3,0,8,11.5,SSW,30,SSE,SSW,6,17,71,32,1011.3,1009.3,,,19.4,28.8,No,2.4,Yes
1/22/16,Dartmoor,15,27.8,2.4,7.6,9.3,SSW,31,ENE,SW,4,15,94,52,1008.7,1007.6,,,15.6,26.5,Yes,0.4,No
1/23/16,Dartmoor,15.5,22.3,0.4,6.2,6.5,S,33,SSW,SW,13,19,71,60,1014.6,1015.9,,,18.2,19.6,No,0.2,No
1/24/16,Dartmoor,13.4,23.4,0.2,4.2,2,SW,31,W,SSW,9,19,91,60,1016.7,1015.7,,,16.1,21.7,No,0,No
1/25/16,Dartmoor,15.9,25,0,4,10.3,SE,43,ESE,SSE,22,20,57,38,1017.8,1017.3,,,19.7,24.7,No,0,No
1/26/16,Dartmoor,11.6,26.2,0,7,9.8,SE,43,SE,SE,30,24,70,54,1018.6,1015.5,,,18.6,25,No,0,No
1/27/16,Dartmoor,18,34.1,0,5.8,10.8,SW,37,ESE,SW,6,19,78,21,1010.5,1005.7,,,19.2,32.9,No,0,No
1/28/16,Dartmoor,15.9,24.9,0,9,3.9,W,57,NW,W,19,30,64,86,1006.4,1003.6,,,18.1,17.1,No,6.4,Yes
1/29/16,Dartmoor,7.8,20.1,6.4,3.2,4.4,SE,33,NW,N,9,6,95,70,1003.7,1003.1,,,10.9,15.3,Yes,0.6,No
1/30/16,Dartmoor,7.6,24.9,0.6,2.6,9.8,SSW,39,SSE,S,7,13,95,43,1007,1005,,,12.8,22.8,No,4,Yes
1/31/16,Dartmoor,12.6,23,4,5.6,1.6,S,56,S,SSW,22,26,96,84,1001.2,1001.1,,,17,19.1,Yes,2.8,Yes
2/1/16,Dartmoor,15,28.4,2.8,1.4,10.7,SSW,33,E,SSW,4,7,98,39,1007.1,1005.1,,,15.4,27.5,Yes,0.2,No
2/2/16,Dartmoor,15.1,26.5,0.2,8,0,SSW,31,NNE,SSW,7,17,57,90,1002.9,1003.1,,,22.2,18.6,No,2.2,Yes
2/3/16,Dartmoor,14.7,22.2,2.2,1.2,7.2,SSW,44,SSW,S,15,28,83,51,1011.1,1014.4,,,17.6,20.5,Yes,0,No
2/4/16,Dartmoor,14.8,23.6,0,6.2,10.7,SE,44,SSE,SSE,19,26,62,44,1021.4,1020.9,,,16.7,22.2,No,0,No
2/5/16,Dartmoor,15,28.2,0,6.2,12.8,SE,41,ESE,SE,24,24,63,42,1021.5,1017.8,,,17.3,27.1,No,0,No
2/6/16,Dartmoor,12.3,33.5,0,7.2,12.2,SSW,37,ENE,SW,7,20,78,27,1016.5,1013.8,,,17.6,32.6,No,0,No
2/7/16,Dartmoor,14.8,27.5,0,6.6,12.5,SSW,37,S,S,7,20,82,44,1018.1,1017.8,,,18.2,26.9,No,0,No
2/8/16,Dartmoor,13.8,26.1,0,7.2,10.3,SSW,43,SSE,S,15,24,68,40,1023.8,1022.5,,,17.4,25.2,No,0,No
2/9/16,Dartmoor,10,29.7,0,6.4,12.9,S,33,ESE,S,9,13,73,37,1022.2,1018.4,,,16.8,28.3,No,0,No
2/10/16,Dartmoor,8.8,26.9,0,6.8,12.6,SSW,35,S,SSW,6,20,86,46,1017.1,1015.4,,,14.3,25.1,No,0,No
2/11/16,Dartmoor,10.8,26.4,0,4.8,11.6,SSW,39,S,SSW,9,24,80,48,1018.2,1015.7,,,17.1,25.4,No,0,No
2/12/16,Dartmoor,10.3,30.5,0,6.2,12.6,S,30,E,WNW,9,13,74,23,1016.5,1012.4,,,17.3,29.6,No,0,No
2/13/16,Dartmoor,11.5,28.2,0,7,8.5,SW,43,NW,SW,4,20,78,42,1010.4,1008.8,,,16.1,27.2,No,0,No
2/14/16,Dartmoor,12.7,23.6,0,3.6,7.6,W,44,NNW,WSW,11,19,88,63,1013,1013.7,,,14.2,18.9,No,0,No
2/15/16,Dartmoor,11.5,23.4,0,4.8,9,W,44,NNW,WNW,9,24,89,45,1014.6,1012.6,,,14.2,21.7,No,1,No
2/16/16,Dartmoor,13,20.1,1,5.8,11,S,43,S,S,22,24,54,42,1018.9,1020.2,,,14.6,17.9,No,0.2,No
2/17/16,Dartmoor,11.8,21.4,0.2,6,0.9,SSW,37,SW,SW,9,20,75,84,1018.9,1017.3,,,16.5,19.1,No,0.4,No
2/18/16,Dartmoor,12.7,24.1,0.4,1.2,4.1,SSW,31,,W,0,7,97,60,1013.9,1010.9,,,15.1,22.1,No,1.6,Yes
2/19/16,Dartmoor,13.9,19.2,1.6,3.6,5.5,S,35,S,S,22,19,96,54,1013.8,1016.9,,,15,18.5,Yes,0.4,No
2/20/16,Dartmoor,8.8,22.3,0.4,3.6,6,S,39,,SSW,0,11,77,41,1023.5,1023.8,,,13.4,20.6,No,0,No
2/21/16,Dartmoor,7.7,30.4,0,3.6,11.7,E,43,E,NNE,9,9,74,25,1024.5,1020.8,,,14.5,28,No,0,No
2/22/16,Dartmoor,14.4,26.9,0,6.2,2.8,E,28,S,S,4,7,63,54,1021.4,1021.3,,,19.1,24,No,0,No
2/23/16,Dartmoor,13.8,36.1,0,4.4,1.9,W,46,N,W,6,17,47,27,1010.1,1009.8,,,22.7,32.1,No,5.2,Yes
2/24/16,Dartmoor,17.1,20.4,5.2,5,0,WSW,26,NNE,NNE,4,9,96,95,1012.1,1009.2,,,17.3,19.7,Yes,27,Yes
2/25/16,Dartmoor,15.9,23.9,27,0.6,8.3,WSW,44,W,W,4,24,96,51,1011.4,1012.4,,,17.1,23.2,Yes,0,No
2/26/16,Dartmoor,13.7,20.4,0,4,2.9,SW,35,WNW,W,9,9,87,61,1019.5,1020.9,,,15.3,19.4,No,0.2,No
2/27/16,Dartmoor,15.3,23.7,0.2,3.6,8.2,SW,31,,SSW,0,13,92,56,1022.5,1021,,,16.1,22,No,0,No
2/28/16,Dartmoor,15,22.1,0,5.2,3,SW,31,,SSW,0,17,80,56,1021.9,1021.7,,,17.2,20.8,No,0,No
2/29/16,Dartmoor,12.5,26.2,0,3,9.1,ESE,35,ESE,SE,4,15,83,44,1023,1020,,,14.8,25.1,No,0,No
3/1/16,Dartmoor,11.5,32.1,0,4.2,9.7,SSW,37,NNW,SSW,4,15,91,32,1016.6,1014.9,,,15.1,28.4,No,0,No
3/2/16,Dartmoor,11.8,25.1,0,5.8,10.8,SSW,33,,SW,0,17,88,60,1017,1017.5,,,14.7,24.9,No,0,No
3/3/16,Dartmoor,10.9,27.3,0,6,11.2,S,41,SE,SE,7,13,82,45,1021.6,1018.9,,,15.3,25.9,No,0,No
3/4/16,Dartmoor,13,30.4,0,3.6,11.3,SSW,33,ESE,SW,13,24,73,53,1017.2,1014.9,,,18.2,27.1,No,0,No
3/5/16,Dartmoor,14.4,26.5,0,6.4,8.2,SE,33,S,SE,9,17,82,48,1020.2,1019.5,,,17.2,25.3,No,0,No
3/6/16,Dartmoor,15.7,28.3,0,4.6,7.9,ESE,43,E,SE,13,24,75,46,1018.6,1018.2,,,18.3,26.8,No,0,No
3/7/16,Dartmoor,17.6,25.7,0,4.8,3.2,ESE,52,SE,SE,24,37,85,57,1020,1019.9,,,18.3,23,No,0,No
3/8/16,Dartmoor,16.9,35.5,0,4,7.8,SW,54,E,SSW,13,7,83,33,1017.3,1013.7,,,18.2,32.9,No,0,No
3/9/16,Dartmoor,17.4,26.2,0,3.4,1.6,SE,31,SSE,SSE,4,11,90,63,1017,1016.8,,,19,25.2,No,1,No
3/10/16,Dartmoor,15.7,22.4,1,3.2,0.4,SE,30,SE,ESE,15,15,94,90,1020.1,1018.2,,,15.9,18.1,No,0.4,No
3/11/16,Dartmoor,15.9,27.9,0.4,0.8,6.1,S,30,E,SW,6,11,96,64,1017.4,1016.2,,,18.1,26,No,0.2,No
3/12/16,Dartmoor,16.6,20.7,0.2,3.6,1.2,SE,28,S,S,13,15,96,80,1021.3,1021.5,,,16.6,19.9,No,0,No
3/13/16,Dartmoor,16.1,24.6,0,2.4,6.5,SE,31,E,SE,11,15,85,59,1020.8,1019.3,,,17.1,23.5,No,0,No
3/14/16,Dartmoor,14.7,19.5,0,4.2,4.3,SE,48,SSE,SE,20,26,81,58,1022.4,1022.4,,,15.2,17.9,No,0,No
3/15/16,Dartmoor,13.7,27.8,0,4,10.1,SE,46,SE,E,15,20,80,41,1020.9,1017.5,,,17.1,27.2,No,0,No
3/16/16,Dartmoor,13.5,33.4,0,5.2,10.7,W,39,E,W,9,11,80,26,1016.7,1012.8,,,16.2,32.2,No,0,No
3/17/16,Dartmoor,13.2,35.4,0,6.8,5.6,WNW,67,NNE,NNW,15,26,50,24,1008.6,1002.5,,,23.8,34.3,No,25.2,Yes
3/18/16,Dartmoor,12,17.6,25.2,7.6,5.9,SW,56,WSW,SW,11,31,86,55,1002.6,1008.3,,,13.1,16.8,Yes,1.2,Yes
3/19/16,Dartmoor,8.8,17.6,1.2,3,2.4,S,35,,SSE,0,22,96,60,1017,1018.9,,,11.9,16.8,Yes,0,No
3/20/16,Dartmoor,8.9,18.1,0,2.6,0.6,SSE,30,,SSE,0,19,97,60,1022.4,1021.9,,,10.9,16.8,No,0,No
3/21/16,Dartmoor,7.1,22.4,0,1.2,10.3,ESE,44,ESE,SE,6,17,97,49,1022.4,1019.7,,,11.5,21.8,No,0,No
3/22/16,Dartmoor,8.5,26.1,0,5.2,10.4,WNW,28,E,WSW,6,7,96,37,1018.9,1015.9,,,12.3,25.4,No,0,No
3/23/16,Dartmoor,12.2,22.2,0,5,2.1,SSW,26,,SSW,0,15,87,51,1015.9,1016.9,,,13.9,20.9,No,0.6,No
3/24/16,Dartmoor,13.6,18,0.6,1.2,0.1,SSW,24,S,SSW,7,13,88,73,1021.9,1020.5,,,15,17.1,No,0,No
3/25/16,Dartmoor,8.2,20.1,0,2.4,4.2,SSW,33,N,SW,2,11,91,56,1021.9,1021.3,,,11.4,19,No,0,No
3/26/16,Dartmoor,11.3,19.3,0,2.2,2.1,SW,31,WNW,SSW,7,20,93,79,1021.1,1021.2,,,14.5,16.6,No,0,No
3/27/16,Dartmoor,12.3,17.3,0,1.4,0,SSW,30,SSW,SSE,6,15,83,50,1023.4,1022.3,,,13.2,16.8,No,0,No
3/28/16,Dartmoor,10.9,17.9,0,2.6,0,S,28,,S,0,13,83,53,1021.2,1020.5,,,11.9,17.1,No,0,No
3/29/16,Dartmoor,11,17.4,0,0.6,0.9,SSE,26,WSW,SSE,7,13,88,57,1023,1021.9,,,11.9,16.6,No,0,No
3/30/16,Dartmoor,11.1,19.9,0,3.2,2.3,W,26,,SW,0,11,82,50,1022.6,1021.1,,,12,18.7,No,0,No
3/31/16,Dartmoor,11.9,22.9,0,1.8,6.2,NW,39,NNW,NW,9,20,97,51,1020.1,1017.4,,,12.9,22.2,No,0,No
4/1/16,Dartmoor,11.5,25.9,0,3.8,,NNW,63,N,NW,15,35,63,33,1012.7,1008.4,,,15,24.7,No,0.8,No
4/2/16,Dartmoor,12.5,19.3,0.8,,,SW,39,,SSW,0,20,92,45,1018.2,1021.7,,,13.3,18.2,No,0,No
4/3/16,Dartmoor,4,19.5,0,,,SSW,26,N,SSW,4,15,90,49,1028.3,1025.8,,,9.4,18.5,No,0,No
4/4/16,Dartmoor,2.6,23.9,0,12.6,9.3,SSW,22,,W,0,9,89,36,1023.3,1017.1,,,9.9,22.7,No,0,No
4/5/16,Dartmoor,8.8,24.9,0,4,3.2,NW,46,NNW,W,22,17,34,73,1009.2,1010.7,,,19.5,19.7,No,11.4,Yes
4/6/16,Dartmoor,12,17.1,11.4,1.4,6.4,SW,44,SW,SW,6,20,95,56,1017,1019.5,,,12.6,15.5,Yes,0.8,No
4/7/16,Dartmoor,6.1,17.7,0.8,3,1.2,WNW,28,NNE,SSW,6,11,91,92,1025.5,1024,,,10.8,13.8,No,0.4,No
4/8/16,Dartmoor,10.3,18.8,0.4,1.4,6,NW,28,N,W,7,4,84,76,1023.4,1021.8,,,13.9,17.7,No,0.4,No
4/9/16,Dartmoor,8.6,19.1,0.4,2,5.2,W,37,NNW,WNW,9,22,98,73,1022.8,1020.4,,,12.7,17.6,No,1.4,Yes
4/10/16,Dartmoor,12.5,19.8,1.4,3,6.5,W,43,NW,W,9,17,94,64,1020.9,1019.7,,,14.9,18.9,Yes,2.4,Yes
4/11/16,Dartmoor,13.3,18.6,2.4,1.2,4.2,SW,30,WSW,SSW,11,15,93,81,1023.8,1023.3,,,14.5,17.2,Yes,1.8,Yes
4/12/16,Dartmoor,12.6,17.3,1.8,2,3.3,SSE,35,SSW,SSW,4,9,88,74,1027.5,1025.5,,,13.2,16.3,Yes,0.4,No
4/13/16,Dartmoor,9.2,17.7,0.4,1,3,SE,24,SSE,SSE,4,15,97,70,1029,1026.7,,,12.9,17.2,No,0,No
4/14/16,Dartmoor,8.7,21.3,0,2.6,4.5,SW,28,ENE,WNW,6,11,95,52,1025.7,1023.4,,,11.3,20.6,No,0,No
4/15/16,Dartmoor,4.8,23.9,0,1.2,,NW,30,ENE,SSW,2,13,98,56,1022.4,1019.5,,,10.3,21.5,No,0.6,No
4/16/16,Dartmoor,10.3,17.4,0.6,,,SSW,31,SSE,SSW,13,19,96,70,1024.2,1023.7,,,13.8,15.9,No,0.6,No
4/17/16,Dartmoor,10.1,18.2,0.6,3.6,6.2,ESE,37,ESE,SE,19,26,65,53,1026.4,1023.1,,,14,17.1,No,0,No
4/18/16,Dartmoor,4.8,21.2,0,2,5,NNW,22,ENE,N,2,7,98,45,1020.1,1016.4,,,9.4,20.1,No,0,No
4/19/16,Dartmoor,6.5,25.6,0,2.4,8.1,NW,30,ENE,NW,4,19,91,29,1017.9,1016.2,,,10.6,24.9,No,0,No
4/20/16,Dartmoor,8.3,30.6,0,4,7.3,NNE,43,NE,NNE,6,17,68,22,1018.9,1014.8,,,16.1,30,No,0.2,No
4/21/16,Dartmoor,15.3,17.9,0.2,4.5,0.4,SSW,33,WSW,SSW,7,20,89,94,1019.9,1021.4,,,16.2,15.2,No,0.6,No
4/22/16,Dartmoor,9.1,16.8,0.6,1.2,2.7,SSW,31,S,SSW,6,20,75,51,1030.4,1029,,,12.5,14.9,No,0,No
4/23/16,Dartmoor,9.2,18.5,0,2.6,3.5,SSE,28,S,SSW,2,17,88,72,1031.8,1030.2,,,12.7,17.4,No,0,No
4/24/16,Dartmoor,8.5,20.8,0,0.6,9.4,E,26,E,ENE,7,4,80,53,1031.6,1028.2,,,13.5,19.6,No,0.2,No
4/25/16,Dartmoor,5.2,26.7,0.2,4.6,9.6,NNW,41,NE,NNW,4,19,86,25,1027.5,1024.4,,,12.4,26.3,No,0,No
4/26/16,Dartmoor,5,28,0,5.4,9.3,N,46,NNE,NNW,7,24,53,23,1024.6,1019.7,,,17.1,27.4,No,0,No
4/27/16,Dartmoor,17,27.8,0,9,2.4,NNW,63,N,NNW,22,31,35,25,1014.6,1011.1,,,21.3,27,No,1.4,Yes
4/28/16,Dartmoor,14.3,20.5,1.4,4.2,,NW,20,NW,N,6,9,96,66,1017.9,1016,,,15.5,19.8,Yes,6,Yes
4/29/16,Dartmoor,15.3,19.4,6,2.4,,N,43,N,NNW,17,19,89,79,1012.2,1010.6,,,15.8,18.1,Yes,4.6,Yes
4/30/16,Dartmoor,12.7,22.4,4.6,,,NNW,48,N,NNW,19,28,89,45,1011.6,1007.3,,,15.4,22.1,Yes,15.6,Yes
5/1/16,Dartmoor,9.3,15.2,15.6,,,NW,61,NW,WSW,11,20,94,58,1009,1013.1,,,10.8,14.2,Yes,5.4,Yes
5/2/16,Dartmoor,8,17.6,5.4,,,NNW,67,N,NNW,24,30,77,70,1010.3,1005.8,,,11.7,16.9,Yes,5.8,Yes
5/3/16,Dartmoor,11.7,16,5.8,,,W,63,WNW,WNW,24,22,92,72,998.7,1001.9,,,13.8,13.4,Yes,3,Yes
5/4/16,Dartmoor,6.8,16.3,3,,,NNW,43,N,NNW,11,24,91,65,1014.4,1012.4,,,8.8,15.4,Yes,0.2,No
5/5/16,Dartmoor,8.7,21.3,0.2,,,NNW,57,N,NNW,20,26,72,55,1012.8,1009.6,,,16.3,21.1,No,0,No
5/6/16,Dartmoor,11.9,18.8,0,,,N,20,N,WNW,2,9,90,60,1014.9,1014.3,,,12.6,18,No,0,No
5/7/16,Dartmoor,8.1,20.7,0,,,ESE,22,SSW,E,2,13,96,68,1015.2,1012.6,,,11.6,19.2,No,1.6,Yes
5/8/16,Dartmoor,11.5,17.9,1.6,,,NE,33,E,NNE,4,19,90,82,1006.1,1001.6,,,14.3,17.6,Yes,2.6,Yes
5/9/16,Dartmoor,13.3,17.7,2.6,,,N,44,N,N,11,13,92,77,994.6,990.3,,,13.5,15.3,Yes,10,Yes
5/10/16,Dartmoor,12.2,15.5,10,,,SW,59,SW,W,26,24,68,65,1008.6,1012.3,,,13.2,14.9,Yes,0.4,No
5/11/16,Dartmoor,10.5,15.8,0.4,,,WNW,52,NNW,WNW,15,26,84,89,1014.3,1010.8,,,11.7,14.2,No,4.8,Yes
5/12/16,Dartmoor,11.7,16.7,4.8,,,WNW,50,NW,NW,17,20,94,92,1014,1013.4,,,14.7,16.4,Yes,1.8,Yes
5/13/16,Dartmoor,13.1,19.2,1.8,,,NW,41,NNW,NW,19,22,90,70,1020.1,1018.5,,,14.5,18.8,Yes,0.2,No
5/14/16,Dartmoor,8.1,20.9,0.2,,,NNW,41,N,NNW,22,22,76,53,1017.6,1014.3,,,13.1,20.7,No,0,No
5/15/16,Dartmoor,11.5,18.2,0,,,WSW,41,NW,WSW,11,19,89,63,1014.9,1016.2,,,15,16.5,No,0,No
5/16/16,Dartmoor,4.2,19.8,0,,,N,48,N,WSW,13,11,83,79,1015.3,1010.4,,,10.6,16.2,No,6.8,Yes
5/17/16,Dartmoor,10.6,15.7,6.8,,,WNW,31,WSW,WNW,17,9,75,72,1017.3,1017.6,,,12.9,14.9,Yes,0.2,No
5/18/16,Dartmoor,9.5,17.9,0.2,,,NNW,39,N,NNW,9,17,93,89,1017.5,1015.1,,,11.5,14.6,No,0.8,No
5/19/16,Dartmoor,11.4,16.7,0.8,,,WNW,48,NW,WNW,19,28,87,88,1014,1013.5,,,14.7,15.3,No,3.4,Yes
5/20/16,Dartmoor,9.5,16.7,3.4,,,S,13,NNW,N,2,2,98,78,1023.2,1022.1,,,11.1,15.3,Yes,0,No
5/21/16,Dartmoor,6.8,19.4,0,,,NNE,39,NE,N,7,19,87,67,1022.4,1017.5,,,11.9,18.3,No,0.2,No
5/22/16,Dartmoor,11.9,18.7,0.2,,,NNE,46,NNE,N,22,15,76,68,1011.3,1007.7,,,14.5,17.8,No,13.2,Yes
5/23/16,Dartmoor,7,15.3,13.2,,,WNW,65,NNW,WNW,9,13,89,91,1018.4,1017.9,,,9.1,13.4,Yes,1.2,Yes
5/24/16,Dartmoor,5,17.3,1.2,,,NNW,22,ENE,NNW,2,9,97,80,1022.2,1018.6,,,7.8,16.1,Yes,0,No
5/25/16,Dartmoor,7.9,12.6,0,,,N,39,N,N,19,15,61,93,1010.5,1006.6,,,12.6,11.3,No,17.4,Yes
5/26/16,Dartmoor,8.7,14.1,17.4,,,SW,35,WNW,S,4,11,96,82,1006.4,1006.7,,,10,12.3,Yes,1.8,Yes
5/27/16,Dartmoor,3.1,11.6,1.8,,,ESE,28,,NE,0,7,98,93,1008,1004.1,,,5,10.9,Yes,3.8,Yes
5/28/16,Dartmoor,4.8,13.2,3.8,,,SSW,31,S,SSW,9,11,91,72,1014.6,1016.3,,,7.9,11.2,Yes,0.2,No
5/29/16,Dartmoor,7.7,10.1,0.2,,,NE,24,NNE,NNE,7,11,74,64,1021.7,1021,,,9,9.5,No,0,No
5/30/16,Dartmoor,0.8,13.9,0,,,NE,30,ENE,NE,6,13,94,59,1024.8,1023.2,,,3.4,13.7,No,0,No
5/31/16,Dartmoor,3.3,14.8,0,,,NNE,35,NNE,NE,6,13,80,60,1027.8,1025.9,,,9.1,13.8,No,0,No
6/1/16,Dartmoor,3.9,16.6,0,,,NE,19,ENE,,2,0,95,57,1027.7,1025.5,,,7,15.7,No,0,No
6/2/16,Dartmoor,2.2,15.8,0,,,SSE,13,,SE,0,7,97,64,1027.3,1024.6,,,4,15.7,No,0,No
6/3/16,Dartmoor,4,14.6,0,,,E,22,SSE,SE,2,13,98,76,1025.3,1021.8,,,8.2,13.6,No,0.2,No
6/4/16,Dartmoor,1.2,15,0.2,,,ESE,20,,ESE,0,13,98,84,1017.6,1013,,,2.5,13.5,No,0,No
6/5/16,Dartmoor,2.5,14,0,,,NNW,26,NNW,N,15,11,92,80,1005.6,1002.2,,,10.6,13.3,No,1.6,Yes
6/6/16,Dartmoor,7,14.8,1.6,,,WSW,24,,SSW,0,7,97,88,1000,1001.2,,,8.3,12.8,Yes,25.6,Yes
6/7/16,Dartmoor,8.2,14,25.6,,,SW,39,WSW,W,17,17,95,87,1005.4,1005.5,,,12.1,12.9,Yes,1.4,Yes
6/8/16,Dartmoor,10.2,12.6,1.4,,,NNE,33,NNE,NE,7,15,97,94,1006,999.8,,,10.3,11.1,Yes,6.4,Yes
6/9/16,Dartmoor,10.3,14.3,6.4,,,SW,41,NW,SW,13,20,95,83,1000.9,1007.4,,,10.9,13,Yes,2.6,Yes
6/10/16,Dartmoor,7.5,15.1,2.6,,,NNW,41,NNW,W,13,6,94,94,1016.1,1017,,,9.8,11.6,Yes,6.8,Yes
6/11/16,Dartmoor,5.8,12.6,6.8,,,SW,46,WSW,WSW,11,13,86,55,1026,1029.5,,,9.7,12.1,Yes,0,No
6/12/16,Dartmoor,5.7,14,0,,,NW,22,N,NW,4,11,80,69,1037.3,1035.5,,,7,12.6,No,0,No
6/13/16,Dartmoor,0.9,12.5,0,,,NNW,35,N,N,7,15,86,62,1035.7,1031.5,,,5,11.8,No,0,No
6/14/16,Dartmoor,2,14.7,0,,,NNW,26,NW,N,6,4,86,73,1034.6,1032.9,,,4.5,13.4,No,0,No
6/15/16,Dartmoor,-0.5,15.7,0,,,N,22,,NNW,0,17,97,64,1031.9,1027.6,,,1.2,15.4,No,0.4,No
6/16/16,Dartmoor,1.2,13.2,0.4,,,NNE,35,NNE,N,17,15,92,83,1017.1,1011.4,,,8.8,11.9,No,0.6,No
6/17/16,Dartmoor,8.6,13.7,0.6,,,S,33,N,S,4,15,98,93,1011.1,1013.1,,,11.3,12.2,No,0.4,No
6/18/16,Dartmoor,4.6,12.1,0.4,,,SE,24,SSE,SE,11,13,81,69,1021.2,1020.6,,,8.8,11.6,No,0,No
6/19/16,Dartmoor,2.1,14.7,0,,,SSE,26,SSW,SSE,6,15,97,76,1019.7,1015.7,,,4.9,13.2,No,2.4,Yes
6/20/16,Dartmoor,5,15.6,2.4,,,SSW,28,SW,SW,9,6,97,94,1010,1007.1,,,11.5,12.2,Yes,5.6,Yes
6/21/16,Dartmoor,7.4,14,5.6,,,NNW,52,N,NW,19,20,90,89,998.4,995.2,,,9.4,12.6,Yes,4.8,Yes
6/22/16,Dartmoor,7.6,14.1,4.8,,,W,41,NW,NW,11,20,88,79,1004.3,1004,,,9.3,13.5,Yes,39.4,Yes
6/23/16,Dartmoor,9.2,10.6,39.4,,,SW,54,N,NW,24,11,95,95,997.7,998,,,9.9,8,Yes,33.6,Yes
6/24/16,Dartmoor,3.7,9.4,33.6,,,SSW,52,NW,SW,11,15,92,72,1006.1,1012.4,,,4.8,8.6,Yes,2.8,Yes
6/25/16,Dartmoor,1.6,12.7,2.8,,,W,20,NNE,NNW,2,11,97,67,1023.9,1022.3,,,4.1,12.1,Yes,0.2,No
6/26/16,Dartmoor,2.9,12.3,0.2,,,NNW,43,N,NNW,13,20,79,66,1017.9,1014.5,,,6,11,No,1.4,Yes
6/27/16,Dartmoor,5,13.8,1.4,,,W,28,NNE,WNW,4,13,97,74,1018.1,1018.3,,,6.2,12.4,Yes,0.6,No
6/28/16,Dartmoor,6.2,14.9,0.6,,,NW,33,NNW,NW,13,19,98,82,1023.4,1022.9,,,9.5,14,No,7.6,Yes
6/29/16,Dartmoor,6.8,14.2,7.6,,,N,48,N,N,9,22,91,62,1024.5,1018.4,,,8.1,13,Yes,7.2,Yes
6/30/16,Dartmoor,8.1,10.5,7.2,,,NNW,56,NNE,WNW,17,24,95,84,1005.7,1005.6,,,8.6,9.2,Yes,17.2,Yes
7/1/16,Dartmoor,7,13.4,17.2,1.2,,SW,33,NW,WNW,9,13,85,79,1021.4,1021.3,,,8.4,12.9,Yes,1.8,Yes
7/2/16,Dartmoor,8.3,15.4,1.8,1,,WNW,31,NW,WNW,7,15,96,75,1025.7,1024.5,,,9.7,14.5,Yes,1,No
7/3/16,Dartmoor,9.5,13.4,1,1,,NNW,35,NNW,NNW,11,20,95,95,1022.9,1019.9,,,11.3,12.1,No,2.6,Yes
7/4/16,Dartmoor,8.7,11.2,2.6,0.6,,N,26,N,NE,13,9,83,89,1013.3,1009.3,,,9.5,10.6,Yes,1.8,Yes
7/5/16,Dartmoor,5.2,13.4,1.8,0.4,,S,35,,S,0,11,97,86,1015.4,1016,,,6.3,10.9,Yes,1.4,Yes
